year,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32404,BAY,FL,189894169.0,146877477.0,43016692.0,98057200.0,74183800.0,23873400.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32404,GULF,FL,12260.0,0.0,12260.0,12300.0,0.0,12300.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32404,WASHINGTON,FL,138491.0,122516.0,15975.0,0.0,0.0,0.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32405,BAY,FL,130205810.0,99672549.0,30533261.0,68881600.0,51709800.0,17171800.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32405,CALHOUN,FL,32198.0,18948.0,13250.0,0.0,0.0,0.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32405,GULF,FL,26150.0,0.0,26150.0,0.0,0.0,0.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32405,LEON,FL,6035.0,0.0,6035.0,6100.0,0.0,6100.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32406,BAY,FL,798595.0,678170.0,120425.0,126600.0,88500.0,38100.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32407,BAY,FL,653565.0,480120.0,173445.0,402700.0,294600.0,108100.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32408,BAY,FL,14049978.0,11807075.0,2242903.0,8549300.0,7260400.0,1288900.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32409,BAY,FL,22130259.0,18373825.0,3756434.0,13218900.0,11098600.0,2120300.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32411,BAY,FL,392534.0,351359.0,41175.0,252400.0,228000.0,24400.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,32413,BAY,FL,435256.0,405578.0,29678.0,319800.0,300100.0,19700.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY,34205,BAY,FL,62527.0,54227.0,8300.0,31600.0,23300.0,8300.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY BEACH,32401,BAY,FL,35795.0,24760.0,11035.0,25000.0,17900.0,7100.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY BEACH,32407,BAY,FL,7009383.0,6098289.0,911094.0,4297800.0,3760800.0,537000.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY BEACH,32408,BAY,FL,16141091.0,13501625.0,2639466.0,8466700.0,7156000.0,1310700.0
2019,15742,15743,4399.0,FL-00140,PANAMA CITY BEACH,32413,BAY,FL,3215120.0,2678822.0,536298.0,2144900.0,1784200.0,360700.0
2019,15742,15743,4399.0,FL-00140,PARKER,32404,BAY,FL,4413707.0,3130270.0,1283437.0,2291500.0,1497800.0,793700.0
2019,15742,15743,4399.0,FL-00140,PERRY,32347,TAYLOR,FL,128362.0,104662.0,23700.0,0.0,0.0,0.0
2019,15742,15743,4399.0,FL-00140,PERRY,32348,TAYLOR,FL,92615.0,76465.0,16150.0,91200.0,75000.0,16200.0
2019,15742,15743,4399.0,FL-00140,PONCE DE LEON,32455,BAY,FL,12646.0,11646.0,1000.0,0.0,0.0,0.0
2019,15742,15743,4399.0,FL-00140,PONCE DE LEON,32455,HOLMES,FL,110821.0,103976.0,6845.0,15200.0,15200.0,0.0
2019,15742,15743,4399.0,FL-00140,PORT SAINT JOE,32456,GULF,FL,30221186.0,22568924.0,7652262.0,14167800.0,10647700.0,3520100.0
2019,15742,15743,4399.0,FL-00140,PORT SAINT JOE,32457,GULF,FL,352017.0,261317.0,90700.0,225200.0,165900.0,59300.0
2019,15742,15743,4399.0,FL-00140,PORT ST JOE,32456,BAY,FL,644164.0,533473.0,110691.0,40000.0,0.0,40000.0
2019,15742,15743,4399.0,FL-00140,PORT ST JOE,32456,FRANKLIN,FL,5510.0,0.0,5510.0,0.0,0.0,0.0
2019,15742,15743,4399.0,FL-00140,PORT ST JOE,32456,GULF,FL,33540912.0,25067451.0,8473461.0,16474300.0,12325400.0,4148900.0
2019,15742,15743,4399.0,FL-00140,QUINCY,32351,GADSDEN,FL,5321772.0,4724899.0,596873.0,2693900.0,2336300.0,357600.0
2019,15742,15743,4399.0,FL-00140,QUINCY,32352,GADSDEN,FL,3144352.0,2773292.0,371060.0,1635800.0,1445500.0,190300.0
2019,15742,15743,4399.0,FL-00140,QUINCY,32352,GULF,FL,96633.0,96633.0,0.0,89800.0,89800.0,0.0
2019,15742,15743,4399.0,FL-00140,QUINCY,32353,GADSDEN,FL,69950.0,55050.0,14900.0,9600.0,9600.0,0.0
2019,15742,15743,4399.0,FL-00140,SAINT GEORGE ISLAND,32328,FRANKLIN,FL,1280340.0,1071004.0,209336.0,783700.0,670000.0,113700.0
2019,15742,15743,4399.0,FL-00140,SAINT MARKS,32355,WAKULLA,FL,384986.0,282656.0,102330.0,252700.0,176900.0,75800.0
2019,15742,15743,4399.0,FL-00140,SAINT TERESA,32358,FRANKLIN,FL,15023.0,13373.0,1650.0,15100.0,13400.0,1700.0
2019,15742,15743,4399.0,FL-00140,SNEADS,32460,JACKSON,FL,7765967.0,6692126.0,1073841.0,3727100.0,3117300.0,609800.0
2019,15742,15743,4399.0,FL-00140,SOPCHOPPY,32358,WAKULLA,FL,358798.0,333008.0,25790.0,356300.0,330300.0,26000.0
2019,15742,15743,4399.0,FL-00140,SOUTHPORT,32409,BAY,FL,17911801.0,14655278.0,3256523.0,10463200.0,8727400.0,1735800.0
2019,15742,15743,4399.0,FL-00140,ST GEORGE ISL,32328,FRANKLIN,FL,110583.0,108933.0,1650.0,77200.0,75500.0,1700.0
2019,15742,15743,4399.0,FL-00140,STEINHATCHEE,32359,TAYLOR,FL,27335.0,27335.0,0.0,0.0,0.0,0.0
2019,15742,15743,4399.0,FL-00140,SUNNY HILLS,32428,WASHINGTON,FL,142793.0,108093.0,34700.0,77400.0,70700.0,6700.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32301,LEON,FL,363259.0,339918.0,23341.0,193600.0,178100.0,15500.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32303,LEON,FL,1897788.0,1609263.0,288525.0,1167100.0,1037600.0,129500.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32304,BAY,FL,115945.0,76545.0,39400.0,0.0,0.0,0.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32304,LEON,FL,220536.0,196006.0,24530.0,116300.0,97900.0,18400.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32305,LEON,FL,474409.0,396657.0,77752.0,316900.0,250300.0,66600.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32308,LEON,FL,162946.0,133091.0,29855.0,134600.0,110000.0,24600.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32309,LEON,FL,1114365.0,997208.0,117157.0,693900.0,623900.0,70000.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32310,LEON,FL,537202.0,425458.0,111744.0,278200.0,182000.0,96200.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32311,LEON,FL,198728.0,166708.0,32020.0,148500.0,118900.0,29600.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32312,LEON,FL,1360836.0,1204266.0,156570.0,906800.0,803000.0,103800.0
2019,15742,15743,4399.0,FL-00140,TALLAHASSEE,32317,LEON,FL,233912.0,215062.0,18850.0,137000.0,136300.0,700.0
2019,15742,15743,4399.0,FL-00140,TELOGIA,32360,LIBERTY,FL,54330.0,53200.0,1130.0,52700.0,51500.0,1200.0
2019,15742,15743,4399.0,FL-00140,TYNDALL AFB,32403,BAY,FL,571968.0,0.0,571968.0,247600.0,0.0,247600.0
2019,15742,15743,4399.0,FL-00140,VERNON,32462,WASHINGTON,FL,1166079.0,979424.0,186655.0,516300.0,479000.0,37300.0
2019,15742,15743,4399.0,FL-00140,WAUSAU,32463,WASHINGTON,FL,102283.0,94733.0,7550.0,73900.0,73500.0,400.0
2019,15742,15743,4399.0,FL-00140,WESTVILLE,32464,HOLMES,FL,207404.0,182244.0,25160.0,28900.0,22600.0,6300.0
2019,15742,15743,4399.0,FL-00140,WEWAHITCHKA,32449,CALHOUN,FL,58643.0,54643.0,4000.0,25000.0,25000.0,0.0
2019,15742,15743,4399.0,FL-00140,WEWAHITCHKA,32465,BAY,FL,8775.0,0.0,8775.0,0.0,0.0,0.0
2019,15742,15743,4399.0,FL-00140,WEWAHITCHKA,32465,CALHOUN,FL,37152.0,34652.0,2500.0,0.0,0.0,0.0
2019,15742,15743,4399.0,FL-00140,WEWAHITCHKA,32465,GULF,FL,15376388.0,13001535.0,2374853.0,8827600.0,7489200.0,1338400.0
2019,15742,15743,4399.0,FL-00140,YOUNGSTOWN,32466,BAY,FL,30712251.0,25106079.0,5606172.0,17427200.0,14294800.0,3132400.0
2019,15742,15743,4399.0,FL-00140,YOUNGSTOWN,32466,CALHOUN,FL,423830.0,378695.0,45135.0,351800.0,316000.0,35800.0
2019,15742,15743,4399.0,FL-00140,YOUNGSTOWN,32466,WASHINGTON,FL,977135.0,818165.0,158970.0,756600.0,627500.0,129100.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31701,DOUGHERTY,GA,2709544.0,2251934.0,457610.0,1297800.0,1105100.0,192700.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31701,LEE,GA,361193.0,305501.0,55692.0,218600.0,176200.0,42400.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31702,DOUGHERTY,GA,24775.0,24145.0,630.0,0.0,0.0,0.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31705,DOUGHERTY,GA,5795458.0,4715087.0,1080371.0,3258500.0,2641600.0,616900.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31705,MITCHELL,GA,93343.0,72068.0,21275.0,53200.0,35000.0,18200.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31705,WORTH,GA,346325.0,309145.0,37180.0,192000.0,171300.0,20700.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31707,DOUGHERTY,GA,2922217.0,2221991.0,700226.0,1732600.0,1346700.0,385900.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31707,LEE,GA,113344.0,104534.0,8810.0,95400.0,90800.0,4600.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31721,DOUGHERTY,GA,6354119.0,5441054.0,913065.0,4065300.0,3625000.0,440300.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31721,LEE,GA,275259.0,243207.0,32052.0,177700.0,152200.0,25500.0
2019,15744,15745,4400.0,GA-00108,ALBANY,31721,TERRELL,GA,22734.0,22734.0,0.0,22800.0,22800.0,0.0
2019,15744,15745,4400.0,GA-00108,AMERICUS,31709,SUMTER,GA,1040882.0,924577.0,116305.0,625400.0,536000.0,89400.0
2019,15744,15745,4400.0,GA-00108,AMERICUS,31719,SUMTER,GA,583946.0,531199.0,52747.0,253500.0,231100.0,22400.0
2019,15744,15745,4400.0,GA-00108,ARABI,31712,CRISP,GA,122592.0,105504.0,17088.0,35200.0,32600.0,2600.0
2019,15744,15745,4400.0,GA-00108,ARABI,31712,TURNER,GA,80793.0,80793.0,0.0,65200.0,65200.0,0.0
2019,15744,15745,4400.0,GA-00108,ARLINGTON,39813,BAKER,GA,35981.0,23981.0,12000.0,0.0,0.0,0.0
2019,15744,15745,4400.0,GA-00108,ARLINGTON,39813,CALHOUN,GA,371112.0,320706.0,50406.0,222300.0,191400.0,30900.0
2019,15744,15745,4400.0,GA-00108,ARLINGTON,39813,EARLY,GA,279800.0,241342.0,38458.0,29300.0,26100.0,3200.0
2019,15744,15745,4400.0,GA-00108,ASHBURN,31714,TURNER,GA,604220.0,541179.0,63041.0,319600.0,275700.0,43900.0
2019,15744,15745,4400.0,GA-00108,ATTAPULGUS,39815,DECATUR,GA,558766.0,483316.0,75450.0,215600.0,175600.0,40000.0
2019,15744,15745,4400.0,GA-00108,BACONTON,31716,MITCHELL,GA,1198635.0,1067092.0,131543.0,700000.0,644600.0,55400.0
2019,15744,15745,4400.0,GA-00108,BAINBRIDGE,39817,DECATUR,GA,4414542.0,3735342.0,679200.0,2061700.0,1796900.0,264800.0
2019,15744,15745,4400.0,GA-00108,BAINBRIDGE,39818,DECATUR,GA,83813.0,72025.0,11788.0,20400.0,20400.0,0.0
2019,15744,15745,4400.0,GA-00108,BAINBRIDGE,39819,DECATUR,GA,5323751.0,4670565.0,653186.0,2819400.0,2509800.0,309600.0
2019,15744,15745,4400.0,GA-00108,BARWICK,31720,THOMAS,GA,34547.0,31897.0,2650.0,25600.0,22900.0,2700.0
2019,15744,15745,4400.0,GA-00108,BLAKELY,39823,EARLY,GA,3648607.0,3124850.0,523757.0,1711100.0,1423000.0,288100.0
2019,15744,15745,4400.0,GA-00108,BLAKELY,39823,MILLER,GA,240264.0,208354.0,31910.0,143100.0,113500.0,29600.0
2019,15744,15745,4400.0,GA-00108,BLAKELY,39823,SEMINOLE,GA,8456.0,8456.0,0.0,5900.0,5900.0,0.0
2019,15744,15745,4400.0,GA-00108,BLUFFTON,39824,CLAY,GA,209181.0,168526.0,40655.0,71400.0,68900.0,2500.0
2019,15744,15745,4400.0,GA-00108,BOSTON,31626,THOMAS,GA,45704.0,38504.0,7200.0,36200.0,29000.0,7200.0
2019,15744,15745,4400.0,GA-00108,BRINSON,39825,DECATUR,GA,1135150.0,985563.0,149587.0,481800.0,400500.0,81300.0
2019,15744,15745,4400.0,GA-00108,BRINSON,39825,SEMINOLE,GA,205887.0,179460.0,26427.0,131500.0,112800.0,18700.0
2019,15744,15745,4400.0,GA-00108,BRONWOOD,39826,TERRELL,GA,113833.0,106333.0,7500.0,47400.0,39900.0,7500.0
2019,15744,15745,4400.0,GA-00108,CAIRO,39827,GRADY,GA,334846.0,294161.0,40685.0,126900.0,102400.0,24500.0
2019,15744,15745,4400.0,GA-00108,CAIRO,39828,GRADY,GA,980125.0,839980.0,140145.0,578900.0,489500.0,89400.0
2019,15744,15745,4400.0,GA-00108,CAMILLA,31730,DECATUR,GA,4400.0,0.0,4400.0,0.0,0.0,0.0
2019,15744,15745,4400.0,GA-00108,CAMILLA,31730,MITCHELL,GA,3266774.0,2749398.0,517376.0,1692900.0,1402400.0,290500.0
2019,15744,15745,4400.0,GA-00108,CHULA,31733,TIFT,GA,7360.0,6240.0,1120.0,0.0,0.0,0.0
2019,15744,15745,4400.0,GA-00108,CLIMAX,39834,DECATUR,GA,781882.0,714249.0,67633.0,373700.0,340000.0,33700.0
2019,15744,15745,4400.0,GA-00108,COBB,31735,SUMTER,GA,96197.0,84817.0,11380.0,71100.0,59600.0,11500.0
2019,15744,15745,4400.0,GA-00108,COLEMAN,39836,RANDOLPH,GA,151569.0,142869.0,8700.0,128800.0,120100.0,8700.0
2019,15744,15745,4400.0,GA-00108,COLQUITT,39837,BAKER,GA,131723.0,91993.0,39730.0,67800.0,63500.0,4300.0
2019,15744,15745,4400.0,GA-00108,COLQUITT,39837,DECATUR,GA,257663.0,234843.0,22820.0,113000.0,101800.0,11200.0
2019,15744,15745,4400.0,GA-00108,COLQUITT,39837,EARLY,GA,37214.0,36714.0,500.0,25000.0,25000.0,0.0
2019,15744,15745,4400.0,GA-00108,COLQUITT,39837,MILLER,GA,4746295.0,4101510.0,644785.0,1880300.0,1568800.0,311500.0
2019,15744,15745,4400.0,GA-00108,CORDELE,31010,CRISP,GA,44206.0,37606.0,6600.0,0.0,0.0,0.0
2019,15744,15745,4400.0,GA-00108,CORDELE,31015,CRISP,GA,2264833.0,1878614.0,386219.0,1163500.0,994400.0,169100.0
2019,15744,15745,4400.0,GA-00108,CUTHBERT,39840,RANDOLPH,GA,949819.0,885794.0,64025.0,159800.0,144900.0,14900.0
2019,15744,15745,4400.0,GA-00108,DAMASCUS,39841,BAKER,GA,17798.0,17688.0,110.0,17800.0,17700.0,100.0
2019,15744,15745,4400.0,GA-00108,DAMASCUS,39841,EARLY,GA,312137.0,285127.0,27010.0,199600.0,183300.0,16300.0
2019,15744,15745,4400.0,GA-00108,DAMASCUS,39841,MILLER,GA,30549.0,23724.0,6825.0,11900.0,5000.0,6900.0
2019,15744,15745,4400.0,GA-00108,DAWSON,39842,TERRELL,GA,2405688.0,2120309.0,285379.0,1427500.0,1284800.0,142700.0
2019,15744,15745,4400.0,GA-00108,DE SOTO,31743,LEE,GA,25349.0,17049.0,8300.0,25000.0,17000.0,8000.0
